Competition Schedule for 2021: The Event Line-up for Each Session of the Olympic Games Tokyo 2020;;;;;;
SPORT(DISCIPLINE);VENUE;DATE;START TIME;END TIME;EVENT;
Volleyball;Ariake Arena;2021-07-27;19:40;23:30;"Women's Preliminary Round - Pool A, Brazil vs Dominican Rep. /
Women's Preliminary Round - Pool A, Republic of Korea vs Kenya";
Volleyball;Ariake Arena;2021-07-28;09:00;12:50;"Men's Preliminary Round - Pool A, Canada vs Islamic Rep. of Iran /
Men's Preliminary Round - Pool B, United States vs Tunisia";
Volleyball;Ariake Arena;2021-07-28;14:20;18:10;"Men's Preliminary Round - Pool B, Argentina vs France /
Men's Preliminary Round - Pool A, Poland vs Venezuela";
Volleyball;Ariake Arena;2021-07-28;19:40;23:30;"Men's Preliminary Round - Pool A, Japan vs Italy /
Men's Preliminary Round - Pool B, Brazil vs Russian Federation";
Volleyball;Ariake Arena;2021-07-29;09:00;12:50;"Women's Preliminary Round - Pool B, Italy vs Argentina /
Women's Preliminary Round - Pool A, Republic of Korea vs Dominican Rep.";
Volleyball;Ariake Arena;2021-07-29;14:20;18:10;"Women's Preliminary Round - Pool A, Serbia vs Kenya /
Women's Preliminary Round - Pool B, China vs Russian Federation";
Volleyball;Ariake Arena;2021-07-29;19:40;23:30;"Women's Preliminary Round - Pool A, Japan vs Brazil /
Women's Preliminary Round - Pool B, United States vs Turkey";
Volleyball;Ariake Arena;2021-07-30;09:00;12:50;"Men's Preliminary Round - Pool A, Canada vs Venezuela /
Men's Preliminary Round - Pool B, Brazil vs United States";
Volleyball;Ariake Arena;2021-07-30;14:20;18:10;"Men's Preliminary Round - Pool A, Japan vs Poland /
Men's Preliminary Round - Pool B, Argentina vs Tunisia";
Volleyball;Ariake Arena;2021-07-30;19:40;23:30;Men's Preliminary Round - Pool A, Italy vs Islamic Rep. of Iran / Men's Preliminary Round - Pool B, Russian Federation vs France;
Volleyball;Ariake Arena;2021-07-31;09:00;12:50;"Women's Preliminary Round - Pool A, Dominican Rep. vs Kenya / Women's Preliminary Round - Pool B, United States vs Russian
Federation";
Volleyball;Ariake Arena;2021-07-31;14:20;18:10;"Women's Preliminary Round - Pool B, Argentina vs Turkey /
Women's Preliminary Round - Pool A, Serbia vs Brazil";
Volleyball;Ariake Arena;2021-07-31;19:40;23:30;"Women's Preliminary Round - Pool A, Japan vs Republic of Korea /
Women's Preliminary Round - Pool B, China vs Italy";
Volleyball;Ariake Arena;2021-08-01;09:00;12:50;"Men's Preliminary Round - Pool A, Poland vs Canada /
Men's Preliminary Round - Pool B, Brazil vs France";
Volleyball;Ariake Arena;2021-08-01;14:20;18:10;"Men's Preliminary Round - Pool B, Russian Federation vs Tunisia /
Men's Preliminary Round - Pool A, Italy vs Venezuela";
Volleyball;Ariake Arena;2021-08-01;19:40;23:30;"Men's Preliminary Round - Pool A, Japan vs Islamic Rep. of Iran /
Men's Preliminary Round - Pool B, United States vs Argentina";
Volleyball;Ariake Arena;2021-08-02;09:00;12:50;"Women's Preliminary Round - Pool A, Serbia vs Republic of Korea /
Women's Preliminary Round - Pool B, United States vs Italy";
Volleyball;Ariake Arena;2021-08-02;14:20;18:10;"Women's Preliminary Round - Pool B, Russian Federation vs Turkey /
Women's Preliminary Round - Pool B, China vs Argentina";
Volleyball;Ariake Arena;2021-08-02;19:40;23:30;"Women's Preliminary Round - Pool A, Japan vs Dominican Rep. /
Women's Preliminary Round - Pool A, Brazil vs Kenya";
Volleyball;Ariake Arena;2021-08-03;09:00;11:00;Men's Quarterfinal;
Volleyball;Ariake Arena;2021-08-03;13:00;15:00;Men's Quarterfinal;
Volleyball;Ariake Arena;2021-08-03;17:00;19:00;Men's Quarterfinal;
Volleyball;Ariake Arena;2021-08-03;21:30;23:30;Men's Quarterfinal;
Volleyball;Ariake Arena;2021-08-04;09:00;11:00;Women's Quarterfinal;
Volleyball;Ariake Arena;2021-08-04;13:00;15:00;Women's Quarterfinal;
Volleyball;Ariake Arena;2021-08-04;17:00;19:00;Women's Quarterfinal;
Volleyball;Ariake Arena;2021-08-04;21:30;23:30;Women's Quarterfinal;
Volleyball;Ariake Arena;2021-08-05;13:00;15:00;Men's Semifinal;
Volleyball;Ariake Arena;2021-08-05;21:00;23:00;Men's Semifinal;
Volleyball;Ariake Arena;2021-08-06;13:00;15:00;Women's Semifinal;
Volleyball;Ariake Arena;2021-08-06;21:00;23:00;Women's Semifinal;
Volleyball;Ariake Arena;2021-08-07;13:30;15:30;Men's Bronze Medal Match;
Volleyball;Ariake Arena;2021-08-07;21:15;23:45;"Men's Gold Medal Match /
Men's Victory Ceremony";
Volleyball;Ariake Arena;2021-08-08;09:00;11:00;Women's Bronze Medal Match;
Volleyball;Ariake Arena;2021-08-08;13:30;16:00;"Women's Gold Medal Match /
Women's Victory Ceremony";
Water Polo;Tatsumi Water Polo Centre;2021-07-24;14:00;16:50;Women's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-24;18:20;21:10;Women's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-25;10:00;12:50;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-25;14:00;16:50;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-25;18:20;21:10;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-26;14:00;16:50;Women's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-26;18:20;21:10;Women's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-27;10:00;12:50;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-27;14:00;16:50;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-27;18:20;21:10;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-28;14:00;16:50;Women's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-28;18:20;21:10;Women's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-29;10:00;12:50;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-29;14:00;16:50;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-29;18:20;21:10;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-30;14:00;16:50;Women's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-30;18:20;21:10;Women's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-31;10:00;12:50;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-31;14:00;16:50;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-07-31;18:20;21:10;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-08-01;14:00;16:50;Women's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-08-01;18:20;21:10;Women's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-08-02;10:00;12:50;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-08-02;14:00;16:50;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-08-02;18:20;21:10;Men's Preliminary Round (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-08-03;14:00;16:50;Women's Quarterfinals (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-08-03;18:20;21:10;Women's Quarterfinals (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-08-04;14:00;16:50;Men's Quarterfinals (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-08-04;18:20;21:10;Men's Quarterfinals (2 matches);
Water Polo;Tatsumi Water Polo Centre;2021-08-05;14:00;16:50;"Women's Classification match (5th-8th places) /
Women's Semifinal";
Water Polo;Tatsumi Water Polo Centre;2021-08-05;18:20;21:10;"Women's Classification match (5th-8th places) /
Women's Semifinal";
Water Polo;Tatsumi Water Polo Centre;2021-08-06;14:00;16:50;"Men's Classification match (5th-8th places) /
Men's Semifinal";
Water Polo;Tatsumi Water Polo Centre;2021-08-06;18:20;21:10;"Men's Classification match (5th-8th places) /
Men's Semifinal";
Water Polo;Tatsumi Water Polo Centre;2021-08-07;09:30;12:20;"Women's classification match (7th-8th places) /
Women's classification match (5th-6th places)";
Water Polo;Tatsumi Water Polo Centre;2021-08-07;13:40;15:00;Women's Bronze Medal Match;
Water Polo;Tatsumi Water Polo Centre;2021-08-07;16:30;18:20;"Women's Gold Medal Match /
Women's Victory Ceremony";
Water Polo;Tatsumi Water Polo Centre;2021-08-08;09:30;12:20;"Men's classification match (7th-8th places) /
Men's classification match (5th-6th places)";
Water Polo;Tatsumi Water Polo Centre;2021-08-08;13:40;15:00;Men's Bronze Medal Match;
Water Polo;Tatsumi Water Polo Centre;2021-08-08;16:30;18:20;"Men's Gold Medal Match /
Men's Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-07-24;09:50;12:00;Women's 49 kg Group B;
Weightlifting;Tokyo International Forum;2021-07-24;13:50;16:00;"Women's 49 kg Group A /
Women's 49 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-07-25;11:50;14:00;Men's 61 kg Group B and Men's 67 kg Group B;
Weightlifting;Tokyo International Forum;2021-07-25;15:50;18:00;"Men's 61 kg Group A /
Men's 61 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-07-25;19:50;22:00;"Men's 67 kg Group A /
Men's 67 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-07-26;13:50;16:00;Women's 55 kg Group B;
Weightlifting;Tokyo International Forum;2021-07-26;19:50;22:00;"Women's 55 kg Group A /
Women's 55 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-07-27;11:50;14:00;Women's 59 kg Group B and Women's 64 kg Group B;
Weightlifting;Tokyo International Forum;2021-07-27;15:50;18:00;"Women's 59 kg Group A /
Women's 59 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-07-27;19:50;22:00;"Women's 64 kg Group A /
Women's 64 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-07-28;13:50;16:00;Men's 73 kg Group B;
Weightlifting;Tokyo International Forum;2021-07-28;19:50;22:00;"Men's 73 kg Group A /
Men's 73 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-07-31;11:50;14:00;Men's 81 kg Group B and Men's 96 kg Group B;
Weightlifting;Tokyo International Forum;2021-07-31;15:50;18:00;"Men's 81 kg Group A /
Men's 81 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-07-31;19:50;22:00;"Men's 96 kg Group A /
Men's 96 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-08-01;13:50;16:00;Women's 76 kg Group B;
Weightlifting;Tokyo International Forum;2021-08-01;19:50;22:00;"Women's 76 kg Group A /
Women's 76 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-08-02;11:50;14:00;Women's 87 kg Group B and Women's +87 kg Group B;
Weightlifting;Tokyo International Forum;2021-08-02;15:50;18:00;"Women's 87 kg Group A /
Women's 87 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-08-02;19:50;22:00;"Women's +87 kg Group A /
Women's +87 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-08-03;13:50;16:00;Men's 109 kg Group B;
Weightlifting;Tokyo International Forum;2021-08-03;19:50;22:00;"Men's 109 kg Group A /
Men's 109 kg Victory Ceremony";
Weightlifting;Tokyo International Forum;2021-08-04;13:50;16:00;Men's +109 kg Group B;
Weightlifting;Tokyo International Forum;2021-08-04;19:50;22:00;"Men's +109 kg Group A /
Men's +109 kg Victory Ceremony";
Wrestling;Makuhari Messe Hall A;2021-08-01;11:00;13:00;"Men's Greco-Roman 60 kg 1/8 Finals / Women's Freestyle 76 kg 1/8 Finals / Men's Greco-Roman 130 kg 1/8 Finals / Men's Greco-Roman 60 kg 1/4 Finals / Women's Freestyle 76 kg 1/4 Finals /
Men's Greco-Roman 130 kg 1/4 Finals";
Wrestling;Makuhari Messe Hall A;2021-08-01;18:15;19:15;"Men's Greco-Roman 60 kg Semifinals / Men's Greco-Roman 130 kg Semifinals /
Women's Freestyle 76 kg Semifinals";
Wrestling;Makuhari Messe Hall A;2021-08-02;11:00;13:30;"Men's Greco-Roman 60 kg Repechage / Women's Freestyle 76 kg Repechage / Men's Greco-Roman 130 kg Repechage / Men's Greco-Roman 77 kg 1/8 Finals / Women's Freestyle 68 kg 1/8 Finals / Men's Greco-Roman 97 kg 1/8 Finals / Men's Greco-Roman 77 kg 1/4 Finals / Women's Freestyle 68 kg 1/4 Finals /
Men's Greco-Roman 97 kg 1/4 Finals";
Wrestling;Makuhari Messe Hall A;2021-08-02;18:15;22:00;"Men's Greco-Roman 77 kg Semifinals / Men's Greco-Roman 97 kg Semifinals / Women's Freestyle 68 kg Semifinals /
Men's Greco-Roman 60 kg Bronze Medal Matches / Men's Greco-Roman 60 kg Final /
Men's Greco-Roman 130 kg Bronze Medal Matches / Men's Greco-Roman 130 kg Final /
Men's Greco-Roman 60 kg Victory Ceremony / Women's Freestyle 76 kg Bronze Medal Matches / Women's Freestyle 76 kg Final /
Men's Greco-Roman 130 kg Victory Ceremony /
Women's Freestyle 76 kg Victory Ceremony";
Wrestling;Makuhari Messe Hall A;2021-08-03;11:00;13:30;"Men's Greco-Roman 77 kg Repechage / Women's Freestyle 68 kg Repechage / Men's Greco-Roman 97 kg Repechage / Men's  Greco-Roman 67 kg 1/8 Finals / Women's Freestyle 62 kg 1/8 Finals / Men's Greco-Roman 87 kg 1/8 Finals / Men's Greco-Roman 67 kg 1/4 Finals / Women's Freestyle 62 kg 1/4 Finals /
Men's Greco-Roman 87 kg 1/4 Finals";
Wrestling;Makuhari Messe Hall A;2021-08-03;18:15;22:00;"Men's Greco-Roman 67 kg Semifinals / Men's Greco-Roman 87 kg Semifinals / Women's Freestyle 62 kg Semifinals /
Men's Greco-Roman 77 kg Bronze Medal Matches / Men's Greco-Roman 77 kg Final /
Men's Greco-Roman 97 kg Bronze Medal Matches / Men's Greco-Roman 97 kg Final /
Men's Greco-Roman 77 kg Victory Ceremony / Women's Freestyle 68 kg Bronze Medal Matches / Women's Freestyle 68 kg Final /
Men's Greco-Roman 97 kg Victory Ceremony /
Women's Freestyle 68 kg Victory Ceremony";
Wrestling;Makuhari Messe Hall A;2021-08-04;11:00;13:30;"Men's Greco-Roman 67 kg Repechage / Women's Freestyle 62 kg Repechage / Men's Greco-Roman 87 kg Repechage / Men's Freestyle 57 kg 1/8 Finals / Women's Freestyle 57 kg 1/8 Finals / Men's Freestyle 86 kg 1/8 Finals / Men's Freestyle 57 kg 1/4 Finals / Women's Freestyle 57 kg 1/4 Finals /
Men's Freestyle 86 kg 1/4 Finals";
Wrestling;Makuhari Messe Hall A;2021-08-04;18:15;22:00;"Men's Freestyle 57 kg Semifinals / Men's Freestyle 86 kg Semifinals / Women's Freestyle 57 kg Semifinals /
Men's Greco-Roman 67 kg Bronze Medal Matches / Men's Greco-Roman 67 kg Final /
Men's Greco-Roman 87 kg Bronze Medal Matches / Men's Greco-Roman 87 kg Final /
Men's Greco-Roman 67 kg Victory Ceremony / Women's Freestyle 62 kg Bronze Medal Matches / Women's Freestyle 62 kg Final /
Men's Greco-Roman 87 kg Victory Ceremony /
Women's Freestyle 62 kg Victory Ceremony";
Wrestling;Makuhari Messe Hall A;2021-08-05;11:00;13:30;"Men's Freestyle 57 kg Repechage / Women's Freestyle 57 kg Repechage / Men's Freestyle 86 kg Repechage / Men's Freestyle 74 kg 1/8 Finals / Women's Freestyle 53 kg 1/8 Finals / Men's Freestyle 125 kg 1/8 Finals / Men's Freestyle 74 kg 1/4 Finals / Women's Freestyle 53 kg 1/4 Finals /
Men's Freestyle 125 kg 1/4 Finals";
Wrestling;Makuhari Messe Hall A;2021-08-05;18:15;22:00;"Men's Freestyle 74 kg Semifinals / Men's Freestyle 125 kg Semifinals / Women's Freestyle 53 kg Semifinals /
Men's Freestyle 57 kg Bronze Medal Matches / Men's Freestyle 57 kg Final /
Men's Freestyle 86 kg Bronze Medal Matches / Men's Freestyle 86 kg Final /
Men's Freestyle 57 kg Victory Ceremony / Women's Freestyle 57 kg Bronze Medal Matches / Women's Freestyle 57 kg Final /
Men's Freestyle 86 kg Victory Ceremony /
Women's Freestyle 57 kg Victory Ceremony";
Wrestling;Makuhari Messe Hall A;2021-08-06;11:00;13:30;"Men's Freestyle 74 kg Repechage / Women's Freestyle 53 kg Repechage / Men's Freestyle 125 kg Repechage / Men's Freestyle 65 kg 1/8 Finals / Women's Freestyle 50 kg 1/8 Finals / Men's Freestyle 97 kg 1/8 Finals / Men's Freestyle 65 kg 1/4 Finals / Women's Freestyle 50 kg 1/4 Finals /
Men's Freestyle 97 kg 1/4 Finals";
Wrestling;Makuhari Messe Hall A;2021-08-06;18:15;22:00;"Men's Freestyle 65 kg Semifinals / Men's Freestyle 97 kg Semifinals / Women's Freestyle 50 kg Semifinals /
Men's Freestyle 74 kg Bronze Medal Matches / Men's Freestyle 74 kg Final /
Men's Freestyle 125 kg Bronze Medal Matches / Men's Freestyle 125 kg Final /
Men's Freestyle 74 kg Victory Ceremony / Women's Freestyle 53 kg Bronze Medal Matches / Women's Freestyle 53 kg Final /
Men's Freestyle 125 kg Victory Ceremony /
Women's Freestyle 53 kg Victory Ceremony";
Wrestling;Makuhari Messe Hall A;2021-08-07;18:45;22:00;"Men's Freestyle 65 kg Repechage / Women's Freestyle 50 kg Repechage / Men's Freestyle 97 kg Repechage /
Men's Freestyle 65 kg Bronze Medal Matches / Men's Freestyle 65 kg Final /
Men's Freestyle 97 kg Bronze Medal Matches / Men's Freestyle 97 kg Final /
Men's Freestyle 65 kg Victory Ceremony / Women's Freestyle 50 kg Bronze Medal Matches / Women's Freestyle 50 kg Final /
Men's Freestyle 97 kg Victory Ceremony /
Women's Freestyle 50 kg Victory Ceremony";
*This competition schedule is subject to change.;;;;;;
